"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
867,"1","","2025-02-28T21:42:20.852461Z",866,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0004.jpeg",1.408,"2025-02-28T21:42:20.852481Z"
868,"1","click","2025-02-28T21:42:22.513665Z",867,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0005.jpeg",1.293,"2025-02-28T21:42:22.513686Z"
869,"1","","2025-02-28T21:42:23.791522Z",868,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0006.jpeg",0.912,"2025-02-28T21:42:23.791543Z"
870,"1","click","2025-02-28T21:42:25.381575Z",869,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0007.jpeg",1.277,"2025-02-28T21:42:25.381595Z"
871,"1","","2025-02-28T21:42:26.689428Z",870,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0008.jpeg",0.983,"2025-02-28T21:42:26.689451Z"
872,"1","click","2025-02-28T21:42:28.257779Z",871,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0009.jpeg",1.205,"2025-02-28T21:42:28.257801Z"
873,"1","","2025-02-28T21:42:29.529042Z",872,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0010.jpeg",0.897,"2025-02-28T21:42:29.529061Z"
874,"1","","2025-02-28T21:42:30.590046Z",873,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0011.jpeg",0.681,"2025-02-28T21:42:30.590071Z"
875,"1","","2025-02-28T21:42:32.475652Z",874,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0012.jpeg",1.518,"2025-02-28T21:42:32.475672Z"
876,"1","","2025-02-28T21:42:33.995741Z",875,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0013.jpeg",1.148,"2025-02-28T21:42:33.995761Z"
877,"1","click","2025-02-28T21:42:35.578160Z",876,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0014.jpeg",1.203,"2025-02-28T21:42:35.578180Z"
878,"1","","2025-02-28T21:42:36.977550Z",877,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0015.jpeg",0.989,"2025-02-28T21:42:36.977575Z"
879,"1","click","2025-02-28T21:42:39.612008Z",878,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0016.jpeg",2.264,"2025-02-28T21:42:39.612032Z"
880,"1","","2025-02-28T21:42:41.218905Z",879,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0017.jpeg",1.225,"2025-02-28T21:42:41.218926Z"
881,"1","click","2025-02-28T21:42:44.806682Z",880,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0018.jpeg",3.208,"2025-02-28T21:42:44.806716Z"
882,"1","","2025-02-28T21:42:46.452250Z",881,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0019.jpeg",1.04,"2025-02-28T21:42:46.452272Z"
883,"1","click","2025-02-28T21:42:48.109884Z",882,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_221950_436-0020.jpeg",1.284,"2025-02-28T21:42:48.109905Z"
884,"1","","2025-02-28T21:42:49.416958Z",883,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0001.jpeg",0.916,"2025-02-28T21:42:49.416985Z"
885,"1","","2025-02-28T21:42:50.752523Z",884,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0002.jpeg",0.95,"2025-02-28T21:42:50.752560Z"
886,"1","click","2025-02-28T21:42:52.429626Z",885,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0003.jpeg",1.299,"2025-02-28T21:42:52.429647Z"
887,"1","","2025-02-28T21:42:56.694790Z",886,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0004.jpeg",3.874,"2025-02-28T21:42:56.694813Z"
888,"1","click","2025-02-28T21:42:59.140582Z",887,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0005.jpeg",2.111,"2025-02-28T21:42:59.140605Z"
889,"1","","2025-02-28T21:43:00.619278Z",888,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0006.jpeg",1.096,"2025-02-28T21:43:00.619303Z"
890,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:43:03.209482Z",889,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0007.jpeg",2.215,"2025-02-28T21:43:03.209506Z"
891,"1","","2025-02-28T21:43:04.724136Z",890,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0008.jpeg",1.115,"2025-02-28T21:43:04.724158Z"
892,"1","click","2025-02-28T21:43:07.358038Z",891,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0009.jpeg",2.042,"2025-02-28T21:43:07.358062Z"
893,"1","","2025-02-28T21:43:08.771526Z",892,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0010.jpeg",1.023,"2025-02-28T21:43:08.771550Z"
894,"1","click","2025-02-28T21:43:10.479292Z",893,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0011.jpeg",1.328,"2025-02-28T21:43:10.479313Z"
895,"1","","2025-02-28T21:43:12.176815Z",894,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0012.jpeg",1.311,"2025-02-28T21:43:12.176836Z"
896,"1","","2025-02-28T21:43:13.356599Z",895,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0013.jpeg",0.797,"2025-02-28T21:43:13.356622Z"
897,"1","click","2025-02-28T21:43:15.449007Z",896,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0014.jpeg",1.709,"2025-02-28T21:43:15.449030Z"
898,"1","","2025-02-28T21:43:17.550639Z",897,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0015.jpeg",1.716,"2025-02-28T21:43:17.550662Z"
899,"1","click","2025-02-28T21:43:19.741399Z",898,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0016.jpeg",1.799,"2025-02-28T21:43:19.741421Z"
900,"1","","2025-02-28T21:43:21.376157Z",899,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0017.jpeg",1.241,"2025-02-28T21:43:21.376180Z"
901,"1","click","2025-02-28T21:43:22.961151Z",900,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0018.jpeg",1.195,"2025-02-28T21:43:22.961173Z"
902,"1","","2025-02-28T21:43:24.425511Z",901,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0019.jpeg",1.084,"2025-02-28T21:43:24.425532Z"
903,"1","click","2025-02-28T21:43:26.592580Z",902,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222050_436-0020.jpeg",1.78,"2025-02-28T21:43:26.592601Z"
904,"1","","2025-02-28T21:43:27.920834Z",903,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0001.jpeg",0.929,"2025-02-28T21:43:27.920871Z"
905,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:43:30.692186Z",904,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0002.jpeg",2.378,"2025-02-28T21:43:30.692210Z"
906,"1","","2025-02-28T21:43:33.261704Z",905,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0003.jpeg",2.225,"2025-02-28T21:43:33.261732Z"
907,"1","","2025-02-28T21:43:34.792537Z",906,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0004.jpeg",1.204,"2025-02-28T21:43:34.792559Z"
908,"1","click","2025-02-28T21:43:36.639020Z",907,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0005.jpeg",1.503,"2025-02-28T21:43:36.639043Z"
909,"1","","2025-02-28T21:43:38.207250Z",908,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0006.jpeg",1.182,"2025-02-28T21:43:38.207272Z"
910,"1","click","2025-02-28T21:43:39.807351Z",909,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0007.jpeg",1.269,"2025-02-28T21:43:39.807372Z"
911,"1","","2025-02-28T21:43:41.541228Z",910,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0008.jpeg",1.392,"2025-02-28T21:43:41.541248Z"
912,"1","click","2025-02-28T21:43:43.827335Z",911,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0009.jpeg",1.894,"2025-02-28T21:43:43.827357Z"
913,"1","","2025-02-28T21:43:45.317295Z",912,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0010.jpeg",1.078,"2025-02-28T21:43:45.317319Z"
914,"1","click","2025-02-28T21:43:48.039643Z",913,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0011.jpeg",2.312,"2025-02-28T21:43:48.039665Z"
915,"1","","2025-02-28T21:43:50.029180Z",914,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0012.jpeg",1.563,"2025-02-28T21:43:50.029202Z"
916,"1","click","2025-02-28T21:43:52.995256Z",915,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0013.jpeg",2.554,"2025-02-28T21:43:52.995278Z"
917,"1","","2025-02-28T21:43:57.626952Z",916,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0014.jpeg",4.221,"2025-02-28T21:43:57.626974Z"
918,"1","","2025-02-28T21:44:00.102403Z",917,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0015.jpeg",2.125,"2025-02-28T21:44:00.102427Z"
919,"1","click","2025-02-28T21:44:02.121645Z",918,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0016.jpeg",1.635,"2025-02-28T21:44:02.121668Z"
920,"1","","2025-02-28T21:44:03.993832Z",919,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0017.jpeg",1.481,"2025-02-28T21:44:03.993862Z"
921,"1","click","2025-02-28T21:44:06.144396Z",920,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0018.jpeg",1.755,"2025-02-28T21:44:06.144420Z"
922,"1","","2025-02-28T21:44:07.709698Z",921,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0019.jpeg",1.152,"2025-02-28T21:44:07.709728Z"
923,"1","click","2025-02-28T21:44:09.461475Z",922,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222150_436-0020.jpeg",1.334,"2025-02-28T21:44:09.461497Z"
924,"1","","2025-02-28T21:44:10.915337Z",923,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0001.jpeg",1.035,"2025-02-28T21:44:10.915362Z"
925,"1","click","2025-02-28T21:44:12.813632Z",924,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0002.jpeg",1.487,"2025-02-28T21:44:12.813652Z"
926,"1","","2025-02-28T21:44:14.446128Z",925,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0003.jpeg",1.234,"2025-02-28T21:44:14.446149Z"
927,"1","click","2025-02-28T21:44:17.398737Z",926,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0004.jpeg",2.527,"2025-02-28T21:44:17.398759Z"
928,"1","","2025-02-28T21:44:19.060480Z",927,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0005.jpeg",1.249,"2025-02-28T21:44:19.060503Z"
929,"1","","2025-02-28T21:44:20.431878Z",928,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0006.jpeg",0.947,"2025-02-28T21:44:20.431903Z"
930,"1","click","2025-02-28T21:44:22.271059Z",929,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0007.jpeg",1.417,"2025-02-28T21:44:22.271080Z"
931,"1","","2025-02-28T21:44:23.881670Z",930,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0008.jpeg",1.207,"2025-02-28T21:44:23.881692Z"
932,"1","click","2025-02-28T21:44:25.733711Z",931,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0009.jpeg",1.429,"2025-02-28T21:44:25.733733Z"
933,"1","","2025-02-28T21:44:27.181355Z",932,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0010.jpeg",1.028,"2025-02-28T21:44:27.181378Z"
934,"1","click","2025-02-28T21:44:28.856237Z",933,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0011.jpeg",1.261,"2025-02-28T21:44:28.856258Z"
935,"1","","2025-02-28T21:44:30.555677Z",934,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0012.jpeg",1.253,"2025-02-28T21:44:30.555708Z"
936,"1","click","2025-02-28T21:44:31.808728Z",935,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0013.jpeg",2.0149999999999997,"2025-02-28T21:44:35.911233Z"
937,"1","whistle","2025-02-28T21:44:42.204188Z",936,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0014.jpeg",2.595,"2025-02-28T21:44:42.204209Z"
938,"1","","2025-02-28T21:44:44.889501Z",937,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0015.jpeg",2.325,"2025-02-28T21:44:44.889524Z"
939,"1","click","2025-02-28T21:44:48.722943Z",938,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0016.jpeg",3.428,"2025-02-28T21:44:48.722965Z"
940,"1","","2025-02-28T21:44:50.607000Z",939,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0017.jpeg",1.442,"2025-02-28T21:44:50.607024Z"
941,"1","click","2025-02-28T21:44:52.383732Z",940,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0018.jpeg",1.353,"2025-02-28T21:44:52.383754Z"
942,"1","","2025-02-28T21:44:54.079119Z",941,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0019.jpeg",1.26,"2025-02-28T21:44:54.079142Z"
943,"1","click","2025-02-28T21:44:55.818716Z",942,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222250_436-0020.jpeg",1.299,"2025-02-28T21:44:55.818744Z"
944,"1","","2025-02-28T21:44:57.096882Z",943,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0001.jpeg",0.859,"2025-02-28T21:44:57.096904Z"
945,"1","click","2025-02-28T21:44:58.786516Z",944,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0002.jpeg",1.245,"2025-02-28T21:44:58.786539Z"
946,"1","","2025-02-28T21:45:00.362131Z",945,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0003.jpeg",1.137,"2025-02-28T21:45:00.362155Z"
947,"1","click","2025-02-28T21:45:02.051519Z",946,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0004.jpeg",1.258,"2025-02-28T21:45:02.051542Z"
948,"1","","2025-02-28T21:45:04.053016Z",947,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0005.jpeg",1.571,"2025-02-28T21:45:04.053039Z"
949,"1","","2025-02-28T21:45:05.371971Z",948,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0006.jpeg",0.875,"2025-02-28T21:45:05.371995Z"
950,"1","click","2025-02-28T21:45:08.710099Z",949,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0007.jpeg",2.887,"2025-02-28T21:45:08.710124Z"
951,"1","","2025-02-28T21:45:10.047441Z",950,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0008.jpeg",0.891,"2025-02-28T21:45:10.047463Z"
952,"1","click","2025-02-28T21:45:12.930627Z",951,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0009.jpeg",2.425,"2025-02-28T21:45:12.930655Z"
953,"1","","2025-02-28T21:45:14.538777Z",952,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0010.jpeg",1.231,"2025-02-28T21:45:14.538800Z"
954,"1","{""choices"":[""whistle"",""click""]}","2025-02-28T21:45:19.845888Z",953,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0011.jpeg",4.855,"2025-02-28T21:45:19.845913Z"
955,"1","","2025-02-28T21:45:21.148840Z",954,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0012.jpeg",0.936,"2025-02-28T21:45:21.148864Z"
956,"1","click","2025-02-28T21:45:23.626052Z",955,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0013.jpeg",2.035,"2025-02-28T21:45:23.626076Z"
957,"1","","2025-02-28T21:45:25.160874Z",956,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0014.jpeg",1.11,"2025-02-28T21:45:25.160898Z"
958,"1","click","2025-02-28T21:45:27.205853Z",957,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0015.jpeg",1.598,"2025-02-28T21:45:27.205875Z"
959,"1","","2025-02-28T21:45:29.508009Z",958,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0016.jpeg",1.838,"2025-02-28T21:45:29.508033Z"
960,"1","whistle","2025-02-28T21:45:32.794723Z",959,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0017.jpeg",2.832,"2025-02-28T21:45:32.794746Z"
961,"1","click","2025-02-28T21:45:34.828709Z",960,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0018.jpeg",1.583,"2025-02-28T21:45:34.828730Z"
962,"1","","2025-02-28T21:45:37.791565Z",961,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0019.jpeg",2.506,"2025-02-28T21:45:37.791587Z"
963,"1","click","2025-02-28T21:45:42.041192Z",962,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222350_436-0020.jpeg",3.802,"2025-02-28T21:45:42.041217Z"
964,"1","","2025-02-28T21:45:43.526748Z",963,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222450_436-0001.jpeg",1.001,"2025-02-28T21:45:43.526772Z"
965,"1","click","2025-02-28T21:45:45.151545Z",964,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222450_436-0002.jpeg",1.185,"2025-02-28T21:45:45.151569Z"
966,"1","","2025-02-28T21:45:46.626531Z",965,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222450_436-0003.jpeg",1.018,"2025-02-28T21:45:46.626554Z"
967,"1","click","2025-02-28T21:45:48.424937Z",966,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_222450_436-0004.jpeg",1.258,"2025-02-28T21:45:48.424962Z"
